GameID,Season,Week,Team,TeamID,Location,Opponent,OpponentID,Win,PTS,PTS_Opp,Diff,VAL,T2M,T2A,T2%,T3M,T3A,T3%,FTM,FTA,FT%,FGM,FGA,FG%,ORB,DRB,TRB,AST,STL,TOV,BLK,PF,PF_R,Game_Poss,Team_Poss,ORTG,DRTG,NET_RTG,PPP,PPS,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,%FGM_Ast,TOV%,AST/TO,AST_Ratio
104509,2025,Jornada 6,GIR,4399,HOME,BAR,4386,1,96,78,18,100,16,23,69.6,15,41,36.6,19,21,90.5,31,64,48.4,10,25,35,15,4,9,1,25,19,71.4,72.2,134.5,109.2,25.2,1.33,1.5,65.5,60.2,64.1,32.8,33.3,83.3,58.3,48.4,10.9,1.67,20.8
104509,2025,Jornada 6,BAR,4386,AWAY,GIR,4399,0,78,96,-18,80,17,32,53.1,8,26,30.8,20,24,83.3,25,58,43.1,5,20,25,13,3,7,1,20,25,71.4,70.6,109.2,134.5,-25.2,1.11,1.34,56.9,50.0,44.8,41.4,16.7,66.7,41.7,52.0,9.3,1.86,18.4
104510,2025,Jornada 6,COV,4401,HOME,VBC,4397,1,85,79,6,97,16,28,57.1,13,25,52.0,14,24,58.3,29,53,54.7,3,29,32,19,5,13,2,23,24,74.6,73.6,114.0,106.0,8.0,1.16,1.6,66.9,67.0,47.2,45.3,12.0,64.4,45.7,65.5,17.0,1.46,25.8
104510,2025,Jornada 6,VBC,4397,AWAY,COV,4401,0,79,85,-6,78,15,37,40.5,12,36,33.3,13,24,54.2,27,73,37.0,16,22,38,19,10,8,0,24,23,74.6,75.6,106.0,114.0,-8.0,1.05,1.08,47.3,45.2,49.3,32.9,35.6,88.0,54.3,70.4,8.7,2.38,25.1
104511,2025,Jornada 6,SBB,4389,HOME,CAZ,4392,1,106,75,31,128,18,35,51.4,16,34,47.1,22,32,68.8,34,69,49.3,8,20,28,29,17,8,3,26,27,83.6,83.1,126.7,89.7,37.1,1.28,1.54,63.8,60.9,49.3,46.4,22.2,87.0,47.5,85.3,8.8,3.62,34.9
104511,2025,Jornada 6,CAZ,4392,AWAY,SBB,4389,0,75,106,-31,70,18,32,56.2,5,16,31.2,24,30,80.0,23,48,47.9,3,28,31,17,5,26,3,27,26,83.6,84.2,89.7,126.7,-37.1,0.89,1.56,61.3,53.1,33.3,62.5,13.0,77.8,52.5,73.9,29.8,0.65,20.2
104513,2025,Jornada 7,GIR,4399,HOME,COV,4401,1,82,76,6,93,21,33,63.6,7,30,23.3,19,20,95.0,28,63,44.4,12,22,34,15,6,15,5,20,24,74.0,74.8,110.8,102.7,8.1,1.1,1.3,57.1,50.0,47.6,31.7,40.0,78.6,58.6,53.6,17.3,1.0,20.1
104513,2025,Jornada 7,COV,4401,AWAY,GIR,4399,0,76,82,-6,65,17,33,51.5,11,25,44.0,9,14,64.3,28,58,48.3,6,18,24,15,7,15,2,24,20,74.0,73.2,102.7,110.8,-8.1,1.04,1.31,59.2,57.8,43.1,24.1,21.4,60.0,41.4,53.6,18.9,1.0,20.5
104514,2025,Jornada 7,CAZ,4392,HOME,UNI,4384,0,79,86,-7,81,20,30,66.7,4,22,18.2,27,32,84.4,24,52,46.2,8,19,27,11,7,15,3,26,29,76.2,73.1,103.7,112.9,-9.2,1.08,1.52,59.8,50.0,42.3,61.5,36.4,55.9,48.2,45.8,18.5,0.73,15.1
104514,2025,Jornada 7,UNI,4384,AWAY,CAZ,4392,1,86,79,7,73,13,32,40.6,15,38,39.5,15,21,71.4,28,70,40.0,15,14,29,19,8,15,1,30,25,76.2,79.2,112.9,103.7,9.2,1.09,1.23,54.3,50.7,54.3,30.0,44.1,63.6,51.8,67.9,15.9,1.27,24.0
104515,2025,Jornada 7,GCA,4390,HOME,JOV,4394,0,78,92,-14,64,17,37,45.9,9,28,32.1,17,24,70.8,26,65,40.0,10,16,26,9,7,10,3,23,24,73.8,75.6,105.6,124.6,-19.0,1.03,1.2,51.6,46.9,43.1,36.9,29.4,80.0,48.1,34.6,11.7,0.9,11.9
104515,2025,Jornada 7,JOV,4394,AWAY,GCA,4390,1,92,78,14,109,27,38,71.1,7,18,38.9,17,23,73.9,34,56,60.7,4,24,28,24,4,10,4,25,23,73.8,72.1,124.6,105.6,19.0,1.28,1.64,69.6,67.0,32.1,41.1,20.0,70.6,51.9,70.6,13.1,2.4,33.3
104516,2025,Jornada 7,BUR,4402,HOME,MBA,4385,0,86,93,-7,97,20,38,52.6,11,31,35.5,13,20,65.0,31,69,44.9,11,23,34,28,7,11,3,28,23,79.8,77.8,107.7,116.5,-8.8,1.11,1.25,55.3,52.9,44.9,29.0,29.7,65.7,47.2,90.3,12.4,2.55,36.0
104516,2025,Jornada 7,MBA,4385,AWAY,BUR,4402,1,93,86,7,96,18,33,54.5,9,31,29.0,30,36,83.3,27,64,42.2,12,26,38,12,7,14,1,23,28,79.8,81.8,116.5,107.7,8.8,1.14,1.45,58.2,49.2,48.4,56.2,34.3,70.3,52.8,44.4,14.9,0.86,14.7
104517,2025,Jornada 7,MAN,4396,HOME,LLE,4387,1,99,86,13,90,17,39,43.6,16,35,45.7,17,21,81.0,33,74,44.6,12,16,28,14,7,11,4,25,23,81.8,82.2,121.1,105.2,15.9,1.2,1.34,59.5,55.4,47.3,28.4,34.3,53.3,43.1,42.4,11.7,1.27,17.0
104517,2025,Jornada 7,LLE,4387,AWAY,MAN,4396,0,86,99,-13,89,27,46,58.7,3,16,18.8,23,28,82.1,30,62,48.4,14,23,37,15,9,21,4,24,24,81.8,81.3,105.2,121.1,-15.9,1.06,1.39,57.9,50.8,25.8,45.2,46.7,65.7,56.9,50.0,22.0,0.71,18.4
104518,2025,Jornada 7,VBC,4397,HOME,TEN,4391,1,96,79,17,117,30,38,78.9,8,25,32.0,12,13,92.3,38,63,60.3,6,23,29,20,3,9,5,18,19,71.5,71.7,134.2,110.4,23.8,1.34,1.52,69.8,66.7,39.7,20.6,27.3,74.2,54.7,52.6,11.6,2.22,27.9
104518,2025,Jornada 7,TEN,4391,AWAY,VBC,4397,0,79,96,-17,72,13,29,44.8,12,35,34.3,17,19,89.5,25,64,39.1,8,16,24,16,5,7,2,19,18,71.5,71.4,110.4,134.2,-23.8,1.11,1.23,54.6,48.4,54.7,29.7,25.8,72.7,45.3,64.0,8.8,2.29,22.4
104519,2025,Jornada 7,RMB,4388,HOME,SBB,4389,1,82,70,12,100,21,41,51.2,4,25,16.0,28,33,84.8,25,66,37.9,9,30,39,11,10,7,6,20,28,80.2,78.5,102.2,87.3,15.0,1.04,1.24,50.9,40.9,37.9,50.0,21.4,85.7,50.6,44.0,8.0,1.57,14.0
104519,2025,Jornada 7,SBB,4389,AWAY,RMB,4388,0,70,82,-12,56,17,40,42.5,8,21,38.1,12,18,66.7,25,61,41.0,5,33,38,15,2,18,4,28,20,80.2,81.9,87.3,102.2,-15.0,0.85,1.15,50.8,47.5,34.4,29.5,14.3,78.6,49.4,60.0,20.7,0.83,18.3
104520,2025,Jornada 7,UCM,4393,HOME,BRE,4395,0,83,96,-13,76,18,36,50.0,11,33,33.3,14,22,63.6,29,69,42.0,13,17,30,12,11,13,3,22,23,80.4,78.7,103.3,119.5,-16.2,1.05,1.2,52.7,50.0,47.8,31.9,32.5,53.1,41.7,41.4,14.2,0.92,15.3
104520,2025,Jornada 7,BRE,4395,AWAY,UCM,4393,1,96,83,13,104,27,47,57.4,9,27,33.3,15,16,93.8,36,74,48.6,15,27,42,15,8,16,3,23,21,80.4,82.0,119.5,103.3,16.2,1.17,1.3,59.2,54.7,36.5,21.6,46.9,67.5,58.3,41.7,16.5,0.94,18.3
104521,2025,Jornada 7,BAR,4386,HOME,BKN,4398,1,91,83,8,93,26,42,61.9,12,35,34.3,3,5,60.0,38,77,49.4,8,18,26,17,9,5,5,24,18,77.1,76.2,118.0,107.7,10.4,1.19,1.18,57.4,57.1,45.5,6.5,22.9,64.3,41.3,44.7,5.9,3.4,22.3
104521,2025,Jornada 7,BKN,4398,AWAY,BAR,4386,0,83,91,-8,89,19,37,51.4,8,24,33.3,21,25,84.0,27,61,44.3,10,27,37,17,2,16,3,18,24,77.1,78.0,107.7,118.0,-10.4,1.06,1.36,57.6,50.8,39.3,41.0,35.7,77.1,58.7,63.0,18.2,1.06,21.8
104522,2025,Jornada 8,LLE,4387,HOME,UCM,4393,0,71,107,-36,59,18,53,34.0,6,17,35.3,17,25,68.0,24,70,34.3,11,22,33,9,6,10,5,23,25,78.6,80.0,90.3,136.1,-45.8,0.89,1.01,43.8,38.6,24.3,35.7,24.4,68.8,42.9,37.5,11.0,0.9,11.2
104522,2025,Jornada 8,UCM,4393,AWAY,LLE,4387,1,107,71,36,122,14,27,51.9,22,41,53.7,13,21,61.9,36,68,52.9,10,34,44,22,4,10,3,25,22,78.6,77.2,136.1,90.3,45.8,1.39,1.57,69.3,69.1,60.3,30.9,31.2,75.6,57.1,61.1,11.5,2.2,28.5
104523,2025,Jornada 8,COV,4401,HOME,RMB,4388,0,100,111,-11,94,21,36,58.3,12,28,42.9,22,27,81.5,33,64,51.6,8,19,27,17,5,10,1,28,23,79.4,77.9,126.0,139.9,-13.9,1.28,1.56,65.9,60.9,43.8,42.2,27.6,73.1,49.1,51.5,11.6,1.7,21.8
104523,2025,Jornada 8,RMB,4388,AWAY,COV,4401,1,111,100,11,126,29,44,65.9,8,20,40.0,29,36,80.6,37,64,57.8,7,21,28,16,5,8,6,25,28,79.4,80.8,139.9,126.0,13.9,1.37,1.73,69.5,64.1,31.2,56.2,26.9,72.4,50.9,43.2,9.1,2.0,19.8
104524,2025,Jornada 8,UNI,4384,HOME,MAN,4396,1,105,82,23,129,28,39,71.8,11,27,40.7,16,26,61.5,39,66,59.1,8,28,36,25,11,16,5,26,26,85.8,85.4,122.4,95.6,26.8,1.23,1.59,67.8,67.4,40.9,39.4,25.8,82.4,55.4,64.1,17.1,1.56,29.3
104524,2025,Jornada 8,MAN,4396,AWAY,UNI,4384,0,82,105,-23,74,15,35,42.9,8,27,29.6,28,32,87.5,23,62,37.1,6,23,29,18,8,16,1,26,26,85.8,86.1,95.6,122.4,-26.8,0.95,1.32,53.9,43.5,43.5,51.6,17.6,74.2,44.6,78.3,17.4,1.12,20.9
104525,2025,Jornada 8,BRE,4395,HOME,BUR,4402,1,105,78,27,119,21,38,55.3,14,28,50.0,21,26,80.8,35,66,53.0,9,22,31,21,11,15,2,24,26,83.0,83.4,126.5,94.0,32.5,1.26,1.59,67.8,63.6,42.4,39.4,32.1,61.1,48.4,60.0,16.2,1.4,25.2
104525,2025,Jornada 8,BUR,4402,AWAY,BRE,4395,0,78,105,-27,67,21,42,50.0,6,22,27.3,18,24,75.0,27,64,42.2,14,19,33,13,8,22,4,26,24,83.0,82.6,94.0,126.5,-32.5,0.94,1.22,52.3,46.9,34.4,37.5,38.9,67.9,51.6,48.1,22.8,0.59,15.7
104526,2025,Jornada 8,MBA,4385,HOME,JOV,4394,0,76,83,-7,78,18,35,51.4,8,26,30.8,16,21,76.2,26,61,42.6,7,21,28,13,10,10,1,18,19,73.0,73.2,104.2,113.8,-9.6,1.04,1.25,54.1,49.2,42.6,34.4,22.6,63.6,43.8,50.0,12.5,1.3,17.7
104526,2025,Jornada 8,JOV,4394,AWAY,MBA,4385,1,83,76,7,90,21,36,58.3,8,26,30.8,17,22,77.3,29,62,46.8,12,24,36,17,6,13,1,19,18,73.0,72.7,113.8,104.2,9.6,1.14,1.34,57.9,53.2,41.9,35.5,36.4,77.4,56.2,58.6,15.4,1.31,23.4
104527,2025,Jornada 8,BKN,4398,HOME,SBB,4389,1,110,91,19,126,19,30,63.3,15,35,42.9,27,32,84.4,34,65,52.3,7,21,28,24,11,14,2,24,27,85.0,86.1,129.4,107.1,22.4,1.28,1.69,69.5,63.8,53.8,49.2,26.9,84.0,54.9,70.6,15.0,1.71,27.9
104527,2025,Jornada 8,SBB,4389,AWAY,BKN,4398,0,91,110,-19,81,19,30,63.3,10,22,45.5,23,27,85.2,29,52,55.8,4,19,23,15,10,24,2,28,21,85.0,83.9,107.1,129.4,-22.4,1.08,1.75,71.2,65.4,42.3,51.9,16.0,73.1,45.1,51.7,27.3,0.62,17.9
104528,2025,Jornada 8,VBC,4397,HOME,GIR,4399,1,98,72,26,115,18,30,60.0,16,38,42.1,14,29,48.3,34,68,50.0,10,30,40,25,5,14,3,16,24,84.2,84.8,116.3,85.5,30.9,1.16,1.44,60.7,61.8,55.9,42.6,26.3,69.8,49.4,73.5,14.8,1.79,29.5
104528,2025,Jornada 8,GIR,4399,AWAY,VBC,4397,0,72,98,-26,59,19,41,46.3,7,34,20.6,13,13,100.0,26,75,34.7,13,28,41,15,7,16,1,24,15,84.2,83.7,85.5,116.3,-30.9,0.86,0.96,44.6,39.3,45.3,17.3,30.2,73.7,50.6,57.7,16.5,0.94,17.9
104529,2025,Jornada 8,CAZ,4392,HOME,TEN,4391,0,76,84,-8,80,19,48,39.6,6,21,28.6,20,27,74.1,25,69,36.2,19,24,43,17,11,15,4,22,22,77.1,76.9,98.6,109.0,-10.4,0.99,1.1,47.0,40.6,30.4,39.1,46.3,85.7,62.3,68.0,15.6,1.13,22.1
104529,2025,Jornada 8,TEN,4391,AWAY,CAZ,4392,1,84,76,8,91,18,37,48.6,10,23,43.5,18,21,85.7,28,60,46.7,4,22,26,17,9,12,6,22,21,77.1,77.2,109.0,98.6,10.4,1.09,1.4,60.7,55.0,38.3,35.0,14.3,53.7,37.7,60.7,14.8,1.42,22.0
104530,2025,Jornada 8,GCA,4390,HOME,BAR,4386,0,61,72,-11,63,16,40,40.0,5,22,22.7,14,21,66.7,21,62,33.9,13,21,34,15,4,9,3,22,26,67.3,67.2,90.6,107.0,-16.3,0.91,0.98,42.8,37.9,35.5,33.9,33.3,77.8,51.5,71.4,11.2,1.67,22.3
104530,2025,Jornada 8,BAR,4386,AWAY,GCA,4390,1,72,61,11,76,17,35,48.6,8,19,42.1,14,19,73.7,25,54,46.3,6,26,32,14,7,11,2,26,22,67.3,67.4,107.0,90.6,16.3,1.07,1.33,57.7,53.7,35.2,35.2,22.2,66.7,48.5,56.0,15.0,1.27,20.8
104531,2025,Jornada 9,BUR,4402,HOME,UCM,4393,0,88,110,-22,86,22,48,45.8,6,12,50.0,26,35,74.3,28,60,46.7,5,22,27,17,7,11,1,26,25,82.0,81.4,107.4,134.2,-26.8,1.08,1.47,58.4,51.7,20.0,58.3,14.7,71.0,41.5,60.7,12.7,1.55,20.9
104531,2025,Jornada 9,UCM,4393,AWAY,BUR,4402,1,110,88,22,128,25,38,65.8,13,27,48.1,21,33,63.6,38,65,58.5,9,29,38,25,5,12,1,25,26,82.0,82.5,134.2,107.4,26.8,1.33,1.69,69.2,68.5,41.5,50.8,29.0,85.3,58.5,65.8,13.1,2.08,30.3
104532,2025,Jornada 9,LLE,4387,HOME,UNI,4384,0,88,89,-1,92,22,38,57.9,7,22,31.8,23,30,76.7,29,60,48.3,9,25,34,16,6,15,4,27,25,81.1,79.2,108.5,109.7,-1.2,1.11,1.47,60.1,54.2,36.7,50.0,30.0,75.8,54.0,55.2,17.0,1.07,20.2
104532,2025,Jornada 9,UNI,4384,AWAY,LLE,4387,1,89,88,1,89,16,36,44.4,11,30,36.7,24,32,75.0,27,66,40.9,8,21,29,20,9,11,2,26,27,81.1,83.1,109.7,108.5,1.2,1.07,1.35,55.6,49.2,45.5,48.5,24.2,70.0,46.0,74.1,12.1,1.82,24.1
104533,2025,Jornada 9,COV,4401,HOME,CAZ,4392,0,83,92,-9,83,23,36,63.9,5,26,19.2,22,29,75.9,28,62,45.2,5,21,26,19,10,11,3,29,27,81.4,80.8,102.0,113.1,-11.1,1.03,1.34,55.5,49.2,41.9,46.8,15.6,70.0,41.9,67.9,12.8,1.73,23.5
104533,2025,Jornada 9,CAZ,4392,AWAY,COV,4401,1,92,83,9,103,24,36,66.7,7,23,30.4,23,34,67.6,31,59,52.5,9,27,36,20,8,17,4,27,29,81.4,82.0,113.1,102.0,11.1,1.12,1.56,62.2,58.5,39.0,57.6,30.0,84.4,58.1,64.5,18.7,1.18,24.4
104534,2025,Jornada 9,GIR,4399,HOME,BRE,4395,1,103,80,23,121,20,32,62.5,16,32,50.0,15,21,71.4,36,64,56.2,7,27,34,22,8,15,2,23,25,78.8,81.2,130.7,101.5,29.2,1.27,1.61,70.3,68.8,50.0,32.8,29.2,73.0,55.7,61.1,17.0,1.47,27.1
104534,2025,Jornada 9,BRE,4395,AWAY,GIR,4399,0,80,103,-23,74,14,31,45.2,9,32,28.1,25,28,89.3,23,63,36.5,10,17,27,14,8,11,2,25,23,78.8,76.3,101.5,130.7,-29.2,1.05,1.27,53.1,43.7,50.8,44.4,27.0,70.8,44.3,60.9,12.7,1.27,18.3
104535,2025,Jornada 9,JOV,4394,HOME,MAN,4396,1,83,79,4,90,23,44,52.3,6,22,27.3,19,24,79.2,29,66,43.9,12,27,39,12,5,14,6,21,24,76.5,78.6,108.6,103.3,5.2,1.06,1.26,54.2,48.5,33.3,36.4,36.4,64.3,52.0,41.4,15.5,0.86,15.3
104535,2025,Jornada 9,MAN,4396,AWAY,JOV,4394,0,79,83,-4,72,17,43,39.5,11,30,36.7,12,19,63.2,28,73,38.4,15,21,36,18,7,8,2,24,20,76.5,74.4,103.3,108.6,-5.2,1.06,1.08,48.5,45.9,41.1,26.0,35.7,63.6,48.0,64.3,9.0,2.25,24.2
104536,2025,Jornada 9,TEN,4391,HOME,RMB,4388,0,70,71,-1,70,11,25,44.0,11,30,36.7,15,21,71.4,22,55,40.0,4,17,21,16,10,11,1,17,21,72.3,71.2,96.9,98.3,-1.4,0.98,1.27,54.5,50.0,54.5,38.2,12.9,58.6,35.0,72.7,14.6,1.45,22.5
104536,2025,Jornada 9,RMB,4388,AWAY,TEN,4391,1,71,70,1,69,14,35,40.0,11,25,44.0,10,12,83.3,25,60,41.7,12,27,39,12,7,20,2,21,17,72.3,73.3,98.3,96.9,1.4,0.97,1.18,54.4,50.8,41.7,20.0,41.4,87.1,65.0,48.0,23.5,0.6,16.4
104537,2025,Jornada 9,BAR,4386,HOME,MBA,4385,1,102,71,31,128,24,32,75.0,12,26,46.2,18,25,72.0,36,58,62.1,4,23,27,21,14,11,1,17,23,75.7,76.0,134.7,93.7,40.9,1.34,1.76,73.9,72.4,44.8,43.1,20.0,82.1,56.2,58.3,13.8,1.91,27.6
104537,2025,Jornada 9,MBA,4385,AWAY,BAR,4386,0,71,102,-31,55,16,36,44.4,8,20,40.0,15,17,88.2,24,56,42.9,5,16,21,14,4,17,3,23,17,75.7,75.5,93.7,134.7,-40.9,0.94,1.27,55.9,50.0,35.7,30.4,17.9,80.0,43.8,58.3,21.1,0.82,18.5
104538,2025,Jornada 9,SBB,4389,HOME,GCA,4390,1,79,72,7,88,11,29,37.9,10,29,34.5,27,31,87.1,21,58,36.2,13,26,39,14,7,14,6,23,24,74.7,72.6,105.7,96.4,9.4,1.09,1.36,55.1,44.8,50.0,53.4,37.1,76.5,56.5,66.7,16.3,1.0,19.3
104538,2025,Jornada 9,GCA,4390,AWAY,SBB,4389,0,72,79,-7,54,15,34,44.1,9,29,31.0,15,20,75.0,24,63,38.1,8,22,30,10,5,13,3,24,21,74.7,76.8,96.4,105.7,-9.4,0.94,1.14,50.1,45.2,46.0,31.7,23.5,62.9,43.5,41.7,15.3,0.77,13.0
104539,2025,Jornada 9,BKN,4398,HOME,VBC,4397,0,89,91,-2,89,17,29,58.6,12,33,36.4,19,24,79.2,29,62,46.8,7,29,36,16,6,15,4,29,22,82.5,80.6,107.8,110.2,-2.4,1.1,1.44,61.3,56.5,53.2,38.7,21.2,63.0,45.6,55.2,17.1,1.07,19.9
104539,2025,Jornada 9,VBC,4397,AWAY,BKN,4398,1,91,89,2,96,18,46,39.1,10,31,32.3,25,33,75.8,28,77,36.4,17,26,43,17,6,10,3,22,29,82.5,84.5,110.2,107.8,2.4,1.08,1.18,49.7,42.9,40.3,42.9,37.0,78.8,54.4,60.7,9.9,1.7,20.1
104544,2025,Jornada 10,SBB,4389,HOME,LLE,4387,1,93,75,18,114,26,40,65.0,7,20,35.0,20,27,74.1,33,60,55.0,7,27,34,19,11,16,3,19,27,82.5,80.9,112.8,91.0,21.8,1.15,1.55,64.7,60.8,33.3,45.0,25.0,75.0,53.1,57.6,18.2,1.19,23.5
104544,2025,Jornada 10,LLE,4387,AWAY,SBB,4389,0,75,93,-18,62,20,47,42.6,7,23,30.4,14,16,87.5,27,70,38.6,9,21,30,13,13,16,4,28,19,82.5,84.0,91.0,112.8,-21.8,0.89,1.07,48.7,43.6,32.9,22.9,25.0,75.0,46.9,48.1,17.2,0.81,15.5
104545,2025,Jornada 10,UNI,4384,HOME,BUR,4402,1,99,91,8,105,24,36,66.7,10,33,30.3,21,26,80.8,34,69,49.3,9,18,27,23,11,12,4,24,21,83.2,83.4,119.0,109.4,9.6,1.19,1.43,61.5,56.5,47.8,37.7,26.5,66.7,44.3,67.6,13.0,1.92,27.6
104545,2025,Jornada 10,BUR,4402,AWAY,UNI,4384,0,91,99,-8,100,15,34,44.1,12,24,50.0,25,27,92.6,27,58,46.6,9,25,34,17,9,22,5,21,24,83.2,82.9,109.4,119.0,-9.6,1.1,1.57,65.1,56.9,41.4,46.6,33.3,73.5,55.7,63.0,23.9,0.77,20.5
104546,2025,Jornada 10,RMB,4388,HOME,GIR,4399,1,112,76,36,154,29,41,70.7,10,34,29.4,24,29,82.8,39,75,52.0,8,30,38,26,12,9,6,13,24,84.8,88.8,132.1,89.6,42.5,1.26,1.49,63.8,58.7,45.3,38.7,25.8,75.0,53.5,66.7,9.3,2.89,29.3
104546,2025,Jornada 10,GIR,4399,AWAY,RMB,4388,0,76,112,-36,54,16,40,40.0,12,29,41.4,8,11,72.7,28,69,40.6,10,23,33,16,6,17,1,24,13,84.8,80.8,89.6,132.1,-42.5,0.94,1.1,51.5,49.3,42.0,15.9,25.0,74.2,46.5,57.1,18.7,0.94,19.8
104547,2025,Jornada 10,VBC,4397,HOME,CAZ,4392,1,115,73,42,137,23,43,53.5,15,38,39.5,24,27,88.9,38,81,46.9,17,21,38,22,14,9,3,16,23,83.2,84.9,138.2,87.7,50.5,1.35,1.42,61.9,56.2,46.9,33.3,43.6,80.8,58.5,57.9,8.8,2.44,25.9
104547,2025,Jornada 10,CAZ,4392,AWAY,VBC,4397,0,73,115,-42,63,24,38,63.2,4,22,18.2,13,15,86.7,28,60,46.7,5,22,27,15,5,20,7,23,16,83.2,81.6,87.7,138.2,-50.5,0.89,1.22,54.8,50.0,36.7,25.0,19.2,56.4,41.5,53.6,23.1,0.75,18.4
104548,2025,Jornada 10,MAN,4396,HOME,BAR,4386,0,62,89,-27,50,21,47,44.7,5,19,26.3,5,8,62.5,26,66,39.4,9,14,23,19,11,15,1,21,17,74.3,75.5,83.4,119.7,-36.3,0.82,0.94,44.6,43.2,28.8,12.1,27.3,53.8,39.0,73.1,17.7,1.27,25.2
104548,2025,Jornada 10,BAR,4386,AWAY,MAN,4396,1,89,62,27,110,24,33,72.7,10,30,33.3,11,14,78.6,34,63,54.0,12,24,36,17,9,16,4,17,21,74.3,73.2,119.7,83.4,36.3,1.22,1.41,64.3,61.9,47.6,22.2,46.2,72.7,61.0,50.0,18.8,1.06,23.2
104540,2025,Jornada 10,UCM,4393,HOME,JOV,4394,1,80,77,3,90,18,41,43.9,7,25,28.0,23,28,82.1,25,66,37.9,6,30,36,14,7,8,3,21,28,79.7,80.3,100.4,96.6,3.8,1.0,1.21,51.1,43.2,37.9,42.4,18.2,75.0,49.3,56.0,9.3,1.75,17.4
104540,2025,Jornada 10,JOV,4394,AWAY,UCM,4393,0,77,80,-3,72,23,53,43.4,6,21,28.6,13,16,81.2,29,74,39.2,10,27,37,18,3,8,3,28,21,79.7,79.0,96.6,100.4,-3.8,0.97,1.04,47.5,43.2,28.4,21.6,25.0,81.8,50.7,62.1,9.0,2.25,22.8
104541,2025,Jornada 10,BRE,4395,HOME,TEN,4391,0,96,108,-12,106,28,44,63.6,6,18,33.3,22,29,75.9,34,62,54.8,8,11,19,19,12,10,3,22,27,77.3,76.8,124.1,139.6,-15.5,1.25,1.55,64.2,59.7,29.0,46.8,30.8,61.1,43.2,55.9,11.8,1.9,24.8
104541,2025,Jornada 10,TEN,4391,AWAY,BRE,4395,1,108,96,12,117,24,35,68.6,14,25,56.0,18,18,100.0,38,60,63.3,7,18,25,23,6,17,3,27,21,77.3,77.9,139.6,124.1,15.5,1.39,1.8,79.5,75.0,41.7,30.0,38.9,69.2,56.8,60.5,20.0,1.35,29.5
104542,2025,Jornada 10,GCA,4390,HOME,BKN,4398,0,75,97,-22,67,20,42,47.6,9,19,47.4,8,13,61.5,29,61,47.5,8,18,26,13,5,14,2,20,17,74.0,72.7,101.3,131.0,-29.7,1.03,1.23,56.2,54.9,31.1,21.3,25.8,60.0,42.6,44.8,17.3,0.93,17.9
104542,2025,Jornada 10,BKN,4398,AWAY,GCA,4390,1,97,75,22,119,23,35,65.7,12,30,40.0,15,19,78.9,35,65,53.8,12,23,35,19,14,14,0,17,20,74.0,75.4,131.0,101.3,29.7,1.29,1.49,66.1,63.1,46.2,29.2,40.0,74.2,57.4,54.3,16.0,1.36,25.2
104543,2025,Jornada 10,MBA,4385,HOME,COV,4401,1,86,81,5,80,16,31,51.6,12,33,36.4,18,23,78.3,28,64,43.8,12,22,34,16,4,15,0,24,20,76.4,77.1,112.5,106.0,6.5,1.12,1.34,58.0,53.1,51.6,35.9,38.7,68.8,54.0,57.1,16.8,1.07,20.7
104543,2025,Jornada 10,COV,4401,AWAY,MBA,4385,0,81,86,-5,86,17,33,51.5,8,27,29.6,23,29,79.3,25,60,41.7,10,19,29,17,10,13,0,21,24,76.4,75.8,106.0,112.5,-6.5,1.07,1.35,55.7,48.3,45.0,48.3,31.2,61.3,46.0,68.0,15.2,1.31,22.4
104549,2025,Jornada 11,GIR,4399,HOME,TEN,4391,0,89,96,-7,92,18,36,50.0,13,28,46.4,14,17,82.4,31,64,48.4,9,21,30,14,6,8,3,24,19,72.4,70.5,122.9,132.6,-9.7,1.26,1.39,62.3,58.6,43.8,26.6,27.3,87.5,52.6,45.2,10.1,1.75,19.9
104549,2025,Jornada 11,TEN,4391,AWAY,GIR,4399,1,96,89,7,110,13,26,50.0,18,31,58.1,16,19,84.2,31,57,54.4,3,24,27,22,4,12,1,20,24,72.4,74.4,132.6,122.9,9.7,1.29,1.68,73.4,70.2,54.4,33.3,12.5,72.7,47.4,71.0,15.5,1.83,29.6
104550,2025,Jornada 11,LLE,4387,HOME,RMB,4388,0,81,88,-7,78,21,35,60.0,8,22,36.4,15,22,68.2,29,57,50.9,9,18,27,18,4,12,1,25,22,70.3,69.7,115.3,125.2,-10.0,1.16,1.42,60.7,57.9,38.6,38.6,39.1,72.0,56.2,62.1,15.3,1.5,25.8
104550,2025,Jornada 11,RMB,4388,AWAY,LLE,4387,1,88,81,7,91,16,23,69.6,10,32,31.2,26,27,96.3,26,55,47.3,7,14,21,11,7,11,3,22,25,70.3,70.9,125.2,115.3,10.0,1.24,1.6,65.8,56.4,58.2,49.1,28.0,60.9,43.8,42.3,14.1,1.0,15.5
